,Country,Region,Year,Happiness Rank,Happiness Score,upperwhisker,lowerwhisker,Economy (GDP per Capita),Family/Social Status,Health (Life Expectancy),freedom to make life choices,Generosity,Perceptions of corruption,Dystopia Residual,Number of Records,ONE,COUNT OF OUTER CIRCLE,lat,long
284,Congo (Brazzaville),Sub-Saharan Africa,2016,127,4.236000000000001,4.365,4.107,0.7710899999999999,0.47798999999999997,0.28212,0.37938,0.12077,0.09752999999999999,2.10681,1,1,157,0.509,16.08
285,Senegal,Sub-Saharan Africa,2016,128,4.218999999999999,4.287,4.151,0.44314,0.7741600000000001,0.40457,0.31056,0.19103,0.11681,1.9786099999999998,1,1,157,15.044,-15.081
286,Bulgaria,Central and Eastern Europe,2016,129,4.217,4.33,4.104,1.11306,0.92542,0.67806,0.21219000000000002,0.12793,0.00615,1.15377,1,1,157,42.625,24.521
287,Mauritania,Sub-Saharan Africa,2016,130,4.2010000000000005,4.275,4.127,0.6139100000000001,0.8414200000000001,0.28639000000000003,0.1268,0.22685999999999998,0.17955,1.9263,1,1,157,19.413,-10.6528
288,Zimbabwe,Sub-Saharan Africa,2016,131,4.1930000000000005,4.285,4.101,0.35041,0.71478,0.1595,0.25429,0.18503,0.08582000000000001,2.4427,1,1,157,-19.098,30.046999999999997
289,Malawi,Sub-Saharan Africa,2016,132,4.156000000000001,4.271,4.041,0.08709,0.147,0.29364,0.4143,0.30968,0.07564,2.82859,1,1,157,-13.2731,33.7428
290,Sudan,Sub-Saharan Africa,2016,133,4.138999999999999,4.35,3.928,0.63069,0.8192799999999999,0.29759,0.0,0.18077000000000001,0.10039,2.10995,1,1,157,15.739,29.533
291,Gabon,Sub-Saharan Africa,2016,134,4.121,4.212,4.03,1.15851,0.72368,0.3494,0.28098,0.062439999999999996,0.09314,1.4533200000000002,1,1,157,-0.406,11.914000000000001
292,Mali,Sub-Saharan Africa,2016,135,4.073,4.158,3.988,0.31292,0.8633299999999999,0.16347,0.27544,0.21064000000000002,0.13647,2.1108700000000002,1,1,157,18.211,-2.209
293,Haiti,Latin America and Caribbean,2016,136,4.0280000000000005,4.163,3.8930000000000002,0.34097,0.29561,0.27494,0.12072000000000001,0.47958,0.14476,2.3711599999999997,1,1,157,19.3175,-72.4205
294,Botswana,Sub-Saharan Africa,2016,137,3.9739999999999998,4.073,3.875,1.09426,0.89186,0.34752,0.44088999999999995,0.12425,0.10769000000000001,0.96741,1,1,157,-22.125999999999998,23.662
295,Comoros,Sub-Saharan Africa,2016,138,3.9560000000000004,4.052,3.86,0.27509,0.60323,0.29980999999999997,0.15412,0.1827,0.18437,2.25632,1,1,157,-11.6527,43.3307
296,Ivory Coast,Sub-Saharan Africa,2016,139,3.9160000000000004,4.006,3.826,0.55507,0.57576,0.04476,0.40663,0.20338,0.1553,1.97478,1,1,157,7.497000000000001,-5.336
297,Cambodia,Southeast Asia,2016,140,3.907,4.016,3.798,0.55604,0.5375,0.42494,0.5885199999999999,0.40339,0.08092,1.3157299999999998,1,1,157,12.69,104.444
298,Angola,Sub-Saharan Africa,2016,141,3.866,3.9789999999999996,3.753,0.84731,0.66366,0.04991,0.00589,0.12070999999999998,0.08434,2.09459,1,1,157,-12.835999999999999,17.808
299,Niger,Sub-Saharan Africa,2016,142,3.8560000000000003,3.931,3.781,0.1327,0.6053,0.26161999999999996,0.38040999999999997,0.2097,0.17176,2.09469,1,1,157,16.996,9.915
300,South Sudan,Sub-Saharan Africa,2016,143,3.832,4.0680000000000005,3.596,0.39394,0.18519000000000002,0.15780999999999998,0.19662000000000002,0.25899,0.13015,2.50929,1,1,157,7.1,30.48
301,Chad,Sub-Saharan Africa,2016,144,3.763,3.8539999999999996,3.6719999999999997,0.42213999999999996,0.63178,0.038239999999999996,0.12807000000000002,0.18667,0.04952,2.3063700000000003,1,1,157,15.981,18.781
302,Burkina Faso,Sub-Saharan Africa,2016,145,3.739,3.8310000000000004,3.647,0.31995,0.63054,0.21297,0.3337,0.24353000000000002,0.12533,1.8731900000000001,1,1,157,12.673,-1.226
303,Uganda,Sub-Saharan Africa,2016,145,3.739,3.8489999999999998,3.6289999999999996,0.34719,0.90981,0.19625,0.43653000000000003,0.27102,0.06442,1.51416,1,1,157,1.9392,32.7415
304,Yemen,Middle East and Northern Africa,2016,147,3.7239999999999998,3.827,3.6210000000000004,0.57939,0.47493,0.31048000000000003,0.2287,0.09821,0.05892000000000001,1.97295,1,1,157,15.569,47.793
305,Madagascar,Sub-Saharan Africa,2016,148,3.695,3.7689999999999997,3.6210000000000004,0.27954,0.46115,0.37109000000000003,0.13684000000000002,0.2204,0.07506,2.15075,1,1,157,-19.615,46.645
306,Tanzania,Sub-Saharan Africa,2016,149,3.6660000000000004,3.7710000000000004,3.5610000000000004,0.47155,0.77623,0.35700000000000004,0.3176,0.31472,0.05099,1.3776899999999999,1,1,157,-5.651,34.146
307,Liberia,Sub-Saharan Africa,2016,150,3.622,3.781,3.463,0.10705999999999999,0.50353,0.23165,0.25748000000000004,0.24063,0.04852,2.23284,1,1,157,6.51,-9.33
308,Guinea,Sub-Saharan Africa,2016,151,3.6069999999999998,3.681,3.533,0.22415,0.3109,0.18829,0.30953,0.29914,0.1192,2.15604,1,1,157,10.599,-10.907
309,Rwanda,Sub-Saharan Africa,2016,152,3.515,3.5860000000000003,3.444,0.32846,0.6158600000000001,0.31865,0.5432,0.23551999999999998,0.50521,0.96819,1,1,157,-1.8869999999999998,29.904
310,Benin,Sub-Saharan Africa,2016,153,3.484,3.5639999999999996,3.404,0.39499,0.10419,0.21028000000000002,0.39747,0.2018,0.06681000000000001,2.10812,1,1,157,10.478,2.274
311,Afghanistan,South Asia,2016,154,3.36,3.432,3.2880000000000003,0.38227,0.11037000000000001,0.17344,0.1643,0.31268,0.07112,2.14558,1,1,157,34.023,65.5267
312,Togo,Sub-Saharan Africa,2016,155,3.303,3.4139999999999997,3.1919999999999997,0.28123000000000004,0.0,0.24811,0.34678000000000003,0.17517,0.11587,2.1354,1,1,157,7.7,1.1059999999999999
313,Syria,Middle East and Northern Africa,2016,156,3.069,3.202,2.9360000000000004,0.7471899999999999,0.14866,0.6299399999999999,0.06912,0.48396999999999996,0.17232999999999998,0.81789,1,1,157,35.303000000000004,38.321999999999996
314,Burundi,Sub-Saharan Africa,2016,157,2.905,3.0780000000000003,2.7319999999999998,0.06831,0.23442,0.15747,0.0432,0.2029,0.09419,2.1040400000000004,1,1,157,-3.333,29.749000000000002
315,Norway,Western Europe,2017,1,7.537000179290769,7.59444482058287,7.47955553799868,1.6164631843566901,1.53352355957031,0.796666502952576,0.635422587394714,0.36201223731041,0.31596383452415505,2.27702665328979,1,1,155,61.3701,9.3031
316,Denmark,Western Europe,2017,2,7.52199983596802,7.58172806486487,7.46227160707116,1.48238301277161,1.55112159252167,0.7925655245780941,0.626006722450256,0.3552804887294771,0.40077006816863997,2.31370735168457,1,1,155,56.113,9.096
317,Iceland,Western Europe,2017,3,7.50400018692017,7.62203047305346,7.38596990078688,1.480633020401,1.6105740070343,0.8335521221160892,0.6271626353263849,0.47554022073745705,0.15352655947208402,2.32271528244019,1,1,155,64.82600000000001,-18.417
318,Switzerland,Western Europe,2017,4,7.49399995803833,7.56177242040634,7.42622749567032,1.5649795532226598,1.51691174507141,0.858131289482117,0.620070576667786,0.29054927825927696,0.36700728535652205,2.2767162322998,1,1,155,46.7794,8.0329
319,Finland,Western Europe,2017,5,7.468999862670901,7.52754207581282,7.41045764952898,1.44357192516327,1.5402467250824,0.80915766954422,0.6179508566856379,0.24548277258873,0.38261154294014,2.4301815032958998,1,1,155,62.716,26.191999999999997
320,Netherlands,Western Europe,2017,6,7.3769998550415,7.42742584124207,7.32657386884093,1.50394463539124,1.42893922328949,0.8106961250305179,0.5853844881057739,0.47048982977867104,0.282661825418472,2.29480409622192,1,1,155,52.1704,5.0102
321,Canada,North America,2017,7,7.31599998474121,7.3844028353691105,7.24759713411331,1.47920441627502,1.48134899139404,0.83455765247345,0.611100912094116,0.435539722442627,0.287371516227722,2.18726444244385,1,1,155,59.2067,-111.1937
322,New Zealand,Australia and New Zealand,2017,8,7.31400012969971,7.3795104418695,7.24848981752992,1.40570604801178,1.54819512367249,0.816759705543518,0.6140621304512021,0.500005125999451,0.38281670212745705,2.0464563369751,1,1,155,-42.558,172.377
323,Sweden,Western Europe,2017,9,7.28399991989136,7.34409487739205,7.22390496239066,1.49438726902008,1.47816216945648,0.830875158309937,0.612924098968506,0.38539925217628496,0.384398728609085,2.09753799438477,1,1,155,66.2188,19.0
324,Australia,Australia and New Zealand,2017,10,7.28399991989136,7.35665122494102,7.211348614841699,1.4844149351120002,1.5100419521331798,0.84388679265976,0.601607382297516,0.47769924998283403,0.301183730363846,2.06521081924438,1,1,155,-24.578000000000003,133.582
325,Israel,Middle East and Northern Africa,2017,11,7.212999820709231,7.279853256493809,7.14614638492465,1.3753824234008798,1.37628996372223,0.83840399980545,0.40598860383033797,0.330082654953003,0.0852421000599861,2.80175733566284,1,1,155,30.991999999999997,34.834
326,Costa Rica,Latin America and Caribbean,2017,12,7.0789999961853,7.16811166629195,6.989888326078651,1.10970628261566,1.4164036512374898,0.7595092654228209,0.580131649971008,0.21461322903633104,0.100106589496136,2.89863920211792,1,1,155,10.126,-84.075
327,Austria,Western Europe,2017,13,7.00600004196167,7.07066981211305,6.94133027181029,1.4870972633361799,1.4599449634552,0.8153284192085269,0.567766189575195,0.316472321748734,0.22106036543846105,2.1385064125061004,1,1,155,47.65,14.705
328,United States,North America,2017,14,6.993000030517581,7.07465674757957,6.91134331345558,1.54625928401947,1.4199205636978103,0.7742866277694699,0.505740523338318,0.392578780651093,0.135638788342476,2.2181134223937997,1,1,155,40.0792,-98.8164
329,Ireland,Western Europe,2017,15,6.9770002365112305,7.043351667523379,6.91064880549908,1.5357066392898602,1.5582311153411899,0.8097826242446899,0.5731103420257571,0.42785832285881,0.29838815331459007,1.77386903762817,1,1,155,53.214,-7.587999999999999
330,Germany,Western Europe,2017,16,6.9510002136230495,7.00538156926632,6.89661885797977,1.48792338371277,1.47252035140991,0.798950731754303,0.562511384487152,0.33626917004585305,0.276731938123703,2.01576995849609,1,1,155,51.3819,9.9877
331,Belgium,Western Europe,2017,17,6.89099979400635,6.95582075044513,6.8261788375675705,1.4637807607650801,1.4623126983642598,0.8180918693542479,0.5397707223892211,0.23150333762168898,0.251343131065369,2.12421035766602,1,1,155,50.6745,4.4588
332,Luxembourg,Western Europe,2017,18,6.86299991607666,6.923686099871991,6.80231373228133,1.74194359779358,1.45758366584778,0.845089495182037,0.59662789106369,0.283180981874466,0.31883442401886,1.61951208114624,1,1,155,49.67100000000001,6.1129999999999995
333,United Kingdom,Western Europe,2017,19,6.71400022506714,6.78379176110029,6.64420868903399,1.44163393974304,1.4964600801467902,0.805335938930511,0.508190035820007,0.492774158716202,0.265428066253662,1.7041435241699199,1,1,155,52.288999999999994,-1.2590000000000001
334,Chile,Latin America and Caribbean,2017,20,6.65199995040894,6.739250560104849,6.5647493407130195,1.25278460979462,1.28402495384216,0.8194797039031979,0.376895278692245,0.3266624212265011,0.0822879821062088,2.5095858573913596,1,1,155,-23.176,-69.20100000000001
335,United Arab Emirates,Middle East and Northern Africa,2017,21,6.6479997634887695,6.72204730376601,6.57395222321153,1.6263433694839498,1.2664102315902699,0.726798236370087,0.60834527015686,0.3609419465065,0.324489563703537,1.734703540802,1,1,155,23.9299,53.9031
336,Brazil,Latin America and Caribbean,2017,22,6.6350002288818395,6.725469501614571,6.5445309561491,1.1073532104492199,1.43130600452423,0.6165523529052729,0.437453746795654,0.16234989464282998,0.11109276115894301,2.7692670822143595,1,1,155,-11.694,-48.978
337,Czech Republic,Central and Eastern Europe,2017,23,6.60900020599365,6.6838624626398095,6.5341379493475,1.35268235206604,1.4338852167129499,0.754444003105164,0.49094617366790794,0.0881067588925362,0.0368729270994663,2.45186185836792,1,1,155,49.848,15.2812
338,Argentina,Latin America and Caribbean,2017,24,6.59899997711182,6.690085086077451,6.50791486814618,1.18529546260834,1.44045114517212,0.695137083530426,0.49451920390129106,0.109457060694695,0.05973988771438599,2.61400532722473,1,1,155,-33.166,-64.31
339,Mexico,Latin America and Caribbean,2017,25,6.57800006866455,6.67114890769124,6.48485122963786,1.1531838178634601,1.2108621597290001,0.709978997707367,0.412730008363724,0.12099043279886199,0.132774114608765,2.8371548652648904,1,1,155,22.925,-101.68
340,Singapore,Southeast Asia,2017,26,6.57200002670288,6.636723069101571,6.507276984304191,1.69227766990662,1.35381436347961,0.9494923949241642,0.549840569496155,0.345965981483459,0.46430778503417997,1.2163619995117199,1,1,155,1.3389,103.8297
341,Malta,Western Europe,2017,27,6.52699995040894,6.598396772891281,6.455603127926589,1.34327983856201,1.48841166496277,0.821944236755371,0.588767051696777,0.5747305750846861,0.153066068887711,1.55686283111572,1,1,155,35.9024,14.4137
342,Uruguay,Latin America and Caribbean,2017,28,6.4539999961853,6.54590621769428,6.36209377467632,1.2175596952438401,1.4122278690338101,0.719216823577881,0.5793922543525699,0.175096929073334,0.17806187272071802,2.17240953445435,1,1,155,-32.948,-56.248999999999995
343,Guatemala,Latin America and Caribbean,2017,29,6.4539999961853,6.56687397271395,6.34112601965666,0.872001945972443,1.25558519363403,0.540239989757538,0.5313106179237371,0.283488392829895,0.0772232785820961,2.89389109611511,1,1,155,15.124,-90.711
344,Panama,Latin America and Caribbean,2017,30,6.4520001411438,6.55713071614504,6.346869566142559,1.23374843597412,1.3731925487518302,0.706156134605408,0.550026834011078,0.21055693924427,0.070983923971653,2.30719995498657,1,1,155,8.347999999999999,-81.005
345,France,Western Europe,2017,31,6.44199991226196,6.515767802447081,6.36823202207685,1.43092346191406,1.38777685165405,0.8444658517837521,0.470222115516663,0.129762306809425,0.172502428293228,2.00595474243164,1,1,155,46.656000000000006,2.543
346,Thailand,Southeast Asia,2017,32,6.4239997863769505,6.50911685571074,6.33888271704316,1.12786877155304,1.4257924556732198,0.647239029407501,0.580200731754303,0.572123110294342,0.0316127352416515,2.03950834274292,1,1,155,15.687999999999999,100.845
347,Taiwan Province of China,East Asia,2017,33,6.42199993133545,6.49459602192044,6.349403840750459,1.4336265325546298,1.38456535339355,0.793984234333038,0.361466586589813,0.258360475301743,0.0638292357325554,2.1266074180603,1,1,155,,
348,Spain,Western Europe,2017,34,6.40299987792969,6.471054845303299,6.33494491055608,1.38439786434174,1.53209090232849,0.888960599899292,0.408781230449677,0.190133571624756,0.0709140971302986,1.92775774002075,1,1,155,40.617,-3.388
349,Qatar,Middle East and Northern Africa,2017,35,6.375,6.56847681432962,6.18152318567038,1.8707656860351598,1.27429687976837,0.7100980877876278,0.604130983352661,0.33047387003898604,0.43929925560951205,1.1454644203186002,1,1,155,25.3174,51.1522
350,Colombia,Latin America and Caribbean,2017,36,6.35699987411499,6.45202005416155,6.26197969406843,1.07062232494354,1.4021829366683998,0.595027923583984,0.47748741507530196,0.14901447296142598,0.0466687418520451,2.6160681247711204,1,1,155,3.7939999999999996,-73.60600000000001
351,Saudi Arabia,Middle East and Northern Africa,2017,37,6.343999862670901,6.444166612029081,6.24383311331272,1.53062355518341,1.28667759895325,0.590148329734802,0.449750572443008,0.147616013884544,0.27343225479126004,2.0654296875,1,1,155,24.191,44.32
352,Trinidad and Tobago,Latin America and Caribbean,2017,38,6.1680002212524405,6.3815338906645795,5.95446655184031,1.36135590076447,1.3802285194397,0.5199832916259771,0.518630743026733,0.32529646158218395,0.00896481610834599,2.0532474517822297,1,1,155,10.4435,-61.2604
353,Kuwait,Middle East and Northern Africa,2017,39,6.10500001907349,6.1919569888711,6.01804304927588,1.63295245170593,1.25969874858856,0.6321057081222529,0.49633759260177596,0.228289797902107,0.21515955030918102,1.64042520523071,1,1,155,29.3169,47.4272
354,Slovakia,Central and Eastern Europe,2017,40,6.09800004959106,6.1773484121263005,6.01865168705583,1.32539355754852,1.5050592422485398,0.712732911109924,0.295817464590073,0.136544480919838,0.0242108516395092,2.09777665138245,1,1,155,48.8595,19.4434
355,Bahrain,Middle East and Northern Africa,2017,41,6.08699989318848,6.17898906782269,5.995010718554259,1.4884122610092199,1.3231104612350502,0.653133034706116,0.536746919155121,0.17266848683357197,0.257042169570923,1.65614938735962,1,1,155,26.025,50.5534
356,Malaysia,Southeast Asia,2017,42,6.08400011062622,6.179979636520151,5.988020584732291,1.29121541976929,1.28464603424072,0.618784427642822,0.40226498246192893,0.416608929634094,0.0656007081270218,2.00444889068604,1,1,155,4.416,102.09899999999999
357,Nicaragua,Latin America and Caribbean,2017,43,6.07100009918213,6.186583600342269,5.955416598021981,0.737299203872681,1.28721570968628,0.6530959606170649,0.447551846504211,0.301674216985703,0.130687981843948,2.51393055915833,1,1,155,12.692,-85.03
358,Ecuador,Latin America and Caribbean,2017,44,6.00799989700317,6.1058476753532895,5.910152118653059,1.00082039833069,1.2861688137054401,0.685636222362518,0.4551981985569,0.15011246502399403,0.140134647488594,2.29035258293152,1,1,155,-1.151,-78.308
359,El Salvador,Latin America and Caribbean,2017,45,6.002999782562259,6.108635122329,5.89736444279552,0.9097844958305359,1.1821250915527302,0.596018552780151,0.432452529668808,0.0782579854130745,0.0899809598922729,2.7145938873291002,1,1,155,13.847999999999999,-89.229
360,Poland,Central and Eastern Europe,2017,46,5.97300004959106,6.05390834122896,5.892091757953169,1.29178786277771,1.44571197032928,0.699475347995758,0.520342111587524,0.158465966582298,0.0593078061938286,1.7977228164672898,1,1,155,52.442,19.72
361,Uzbekistan,Central and Eastern Europe,2017,47,5.97100019454956,6.06553757295012,5.876462816149,0.786441087722778,1.5489691495895401,0.498272627592087,0.6582486629486078,0.41598364710807795,0.246528223156929,1.8169136047363301,1,1,155,41.757,63.958
362,Italy,Western Europe,2017,48,5.96400022506714,6.04273690596223,5.88526354417205,1.3950666189193701,1.44492328166962,0.8531443476676941,0.256450712680817,0.17278964817523998,0.0280280914157629,1.81331205368042,1,1,155,44.3713,11.1084
363,Russia,Central and Eastern Europe,2017,49,5.962999820709231,6.03027490749955,5.89572473391891,1.28177809715271,1.46928238868713,0.547349333763123,0.373783111572266,0.0522638224065304,0.0329628810286522,2.20560741424561,1,1,155,64.736,104.06200000000001
364,Belize,Latin America and Caribbean,2017,50,5.955999851226809,6.19724231779575,5.71475738465786,0.907975316047668,1.0814177989959701,0.45019176602363603,0.5475093722343439,0.24001564085483604,0.0965810716152191,2.63195562362671,1,1,155,17.108,-88.744
365,Japan,East Asia,2017,51,5.92000007629395,5.99071944460273,5.8492807079851605,1.41691517829895,1.43633782863617,0.9134758710861209,0.505625545978546,0.12057276815175999,0.163760736584663,1.36322355270386,1,1,155,35.961999999999996,137.855
366,Lithuania,Central and Eastern Europe,2017,52,5.90199995040894,5.982669641375541,5.82133025944233,1.3145823478698702,1.47351610660553,0.62894994020462,0.234231784939766,0.010164656676352,0.0118656428530812,2.22844052314758,1,1,155,55.342,24.23
367,Algeria,Middle East and Northern Africa,2017,53,5.872000217437741,5.978286433666941,5.76571400120854,1.09186446666718,1.1462174654007,0.6175846457481379,0.233335807919502,0.0694366469979286,0.14609611034393302,2.5676038265228303,1,1,155,28.6045,2.64
368,Latvia,Central and Eastern Europe,2017,54,5.849999904632571,5.9202635382115805,5.77973627105355,1.26074862480164,1.40471494197845,0.638566970825195,0.32570791244506797,0.153074786067009,0.0738427266478539,1.9936552047729499,1,1,155,57.016999999999996,25.0173
369,South Korea,East Asia,2017,55,5.837999820709231,5.922559028267861,5.7534406131506,1.40167844295502,1.1282744407653797,0.900214076042175,0.257921665906906,0.206674367189407,0.0632826685905457,1.8803780078887902,1,1,155,36.338,128.16
370,Moldova,Central and Eastern Europe,2017,56,5.837999820709231,5.90837083846331,5.767628802955151,0.7288706302642819,1.25182557106018,0.5894652009010309,0.24072904884815197,0.20877912640571603,0.0100912861526012,2.80780839920044,1,1,155,47.523999999999994,28.444000000000003
371,Romania,Central and Eastern Europe,2017,57,5.824999809265139,5.91969415679574,5.73030546173453,1.21768391132355,1.15009129047394,0.6851583123207089,0.457003742456436,0.133519917726517,0.0043879006989300294,2.17683148384094,1,1,155,45.933,25.119
372,Bolivia,Latin America and Caribbean,2017,58,5.82299995422363,5.9039769025146995,5.7420230059325705,0.833756566047668,1.2276190519332901,0.47363024950027505,0.5587329268455511,0.22556072473526,0.0604777261614799,2.4432790279388397,1,1,155,-16.71,-65.183
373,Turkmenistan,Central and Eastern Europe,2017,59,5.82200002670288,5.885180875509981,5.758819177895781,1.1307767629623402,1.49314916133881,0.437726080417633,0.41827192902565,0.24992498755454998,0.25927034020423895,1.83290982246399,1,1,155,39.584,59.597
374,Kazakhstan,Central and Eastern Europe,2017,60,5.8189997673034695,5.90364177465439,5.73435775995255,1.2845562696456898,1.3843690156936599,0.6060415506362921,0.43745428323745705,0.20196442306041698,0.11928288638591802,1.7848925590515101,1,1,155,48.86600000000001,69.77199999999999
375,North Cyprus,Western Europe,2017,61,5.80999994277954,5.89736646488309,5.722633420675991,1.3469113111496,1.18630337715149,0.834647238254547,0.47120362520217896,0.266845703125,0.155353352427483,1.5491576194763201,1,1,155,,
376,Slovenia,Central and Eastern Europe,2017,62,5.75799989700317,5.84222516000271,5.673774634003639,1.3412059545516999,1.4525188207626298,0.7908282279968258,0.572575807571411,0.242649093270302,0.0451289787888527,1.31331729888916,1,1,155,46.037,14.534
377,Peru,Latin America and Caribbean,2017,63,5.71500015258789,5.81194677859545,5.61805352658033,1.0352252721786501,1.21877038478851,0.6301661133766171,0.45000287890434293,0.126819714903831,0.0470490865409374,2.2072694301605202,1,1,155,-12.664000000000001,-72.98
378,Mauritius,Sub-Saharan Africa,2017,64,5.62900018692017,5.72986219167709,5.528138182163239,1.1893955469131499,1.20956099033356,0.6380074620246889,0.491247326135635,0.360933750867844,0.0421815551817417,1.6975839138031,1,1,155,-20.2529,57.5902
379,Cyprus,Western Europe,2017,65,5.62099981307983,5.714692699313161,5.527306926846499,1.3559380769729599,1.13136327266693,0.84471470117569,0.35511153936386103,0.271254301071167,0.0412379764020443,1.62124919891357,1,1,155,34.894,32.928000000000004
380,Estonia,Central and Eastern Europe,2017,66,5.61100006103516,5.68813987419009,5.533860247880219,1.3208793401718102,1.47667109966278,0.695168316364288,0.479131430387497,0.0988908112049103,0.18324892222881303,1.35750865936279,1,1,155,58.777,25.976999999999997
381,Belarus,Central and Eastern Europe,2017,67,5.5689997673034695,5.64611424401402,5.49188529059291,1.15655755996704,1.4449452161788898,0.6377142667770389,0.295400261878967,0.15513750910759,0.156313821673393,1.72323298454285,1,1,155,53.3292,27.9492
382,Libya,Middle East and Northern Africa,2017,68,5.525000095367429,5.6769538068771395,5.373046383857731,1.1018030643463101,1.3575643301010099,0.520169019699097,0.465733230113983,0.15207366645336198,0.0926102101802826,1.8350112438201898,1,1,155,27.24,17.570999999999998
383,Turkey,Middle East and Northern Africa,2017,69,5.5,5.59486496329308,5.40513503670692,1.1982743740081798,1.33775317668915,0.6376056075096129,0.300740599632263,0.0466930419206619,0.0996715798974037,1.87927794456482,1,1,155,39.144,34.188
384,Paraguay,Latin America and Caribbean,2017,70,5.493000030517581,5.57738126963377,5.4086187914013895,0.932537317276001,1.50728487968445,0.579250693321228,0.473507791757584,0.224150657653809,0.091065913438797,1.6853334903716999,1,1,155,-23.266,-58.409
385,"Hong Kong S.A.R., China",East Asia,2017,71,5.47200012207031,5.54959417313337,5.394406071007251,1.55167484283447,1.26279091835022,0.943062424659729,0.490968644618988,0.374465793371201,0.29393374919891396,0.554633140563965,1,1,155,22.4114,114.0599
386,Philippines,Southeast Asia,2017,72,5.42999982833862,5.54533505424857,5.31466460242867,0.85769921541214,1.25391757488251,0.46800905466079706,0.585214674472809,0.193513423204422,0.0993318930268288,1.9726047515869098,1,1,155,17.180999999999997,121.256
387,Serbia,Central and Eastern Europe,2017,73,5.39499998092651,5.491569656133651,5.298430305719379,1.06931757926941,1.2581897974014298,0.65078467130661,0.20871552824974102,0.22012588381767298,0.0409037806093693,1.94708442687988,1,1,155,44.021,20.699
388,Jordan,Middle East and Northern Africa,2017,74,5.33599996566772,5.448410022407769,5.223589908927679,0.9910123944282528,1.2390888929367099,0.6045900583267211,0.418421149253845,0.17217046022415197,0.11980327218771002,1.79117655754089,1,1,155,30.680999999999997,36.279
389,Hungary,Central and Eastern Europe,2017,75,5.32399988174438,5.4030397091805895,5.24496005430818,1.2860119342803997,1.34313309192657,0.6877634525299069,0.17586351931095098,0.0784016624093056,0.0366369374096394,1.7164592742919902,1,1,155,47.174,19.618
390,Jamaica,Latin America and Caribbean,2017,76,5.31099987030029,5.581398728489879,5.04060101211071,0.925579309463501,1.3682180643081698,0.6410223841667181,0.474307239055634,0.23381833732128102,0.0552677810192108,1.61232566833496,1,1,155,18.163,-77.477
391,Croatia,Central and Eastern Europe,2017,77,5.2930002212524405,5.391777204573151,5.19422323793173,1.22255623340607,0.9679830074310299,0.701288521289825,0.255772292613983,0.248002976179123,0.0431031100451946,1.85449242591858,1,1,155,45.754,16.385
392,Kosovo,Central and Eastern Europe,2017,78,5.27899980545044,5.36484799548984,5.19315161541104,0.951484382152557,1.1378535032272301,0.541452050209045,0.260287940502167,0.319931447505951,0.0574716180562973,2.0105407238006596,1,1,155,42.54600000000001,20.921
393,China,East Asia,2017,79,5.2729997634887695,5.319278089776629,5.2267214372009,1.08116579055786,1.16083741188049,0.741415500640869,0.47278770804405196,0.0288068410009146,0.0227942746132612,1.76493859291077,1,1,155,35.1753,99.3877
394,Pakistan,South Asia,2017,80,5.26900005340576,5.35998364135623,5.17801646545529,0.7268835306167599,0.6726906895637509,0.40204778313636796,0.23521526157856,0.31544601917266807,0.12434806674718901,2.7924892902374303,1,1,155,28.1854,66.6429
395,Indonesia,Southeast Asia,2017,81,5.26200008392334,5.35288859814405,5.17111156970263,0.995538592338562,1.2744446992874099,0.49234572052955605,0.443323463201523,0.611704587936401,0.0153171354904771,1.42947697639465,1,1,155,-0.7390000000000001,114.045
396,Venezuela,Latin America and Caribbean,2017,82,5.25,5.370031945556399,5.1299680544436,1.12843120098114,1.43133759498596,0.617144227027893,0.15399712324142498,0.0650196298956871,0.0644911229610443,1.78946375846863,1,1,155,6.983,-64.58800000000001
397,Montenegro,Central and Eastern Europe,2017,83,5.23699998855591,5.34104444056749,5.132955536544321,1.12112903594971,1.23837649822235,0.6674646735191351,0.194989055395126,0.197911024093628,0.0881741940975189,1.72919154167175,1,1,155,42.857,19.096
398,Morocco,Middle East and Northern Africa,2017,84,5.2350001335144,5.31834096476436,5.15165930226445,0.8781145811080929,0.774864435195923,0.59771066904068,0.408158332109451,0.0322099551558495,0.0877631828188896,2.45618939399719,1,1,155,31.129,-7.355
399,Azerbaijan,Central and Eastern Europe,2017,85,5.234000205993651,5.29928653523326,5.168713876754049,1.1536017656326298,1.15240025520325,0.5407757759094239,0.39815583825111406,0.0452693402767181,0.180987507104874,1.7624816894531203,1,1,155,40.46,47.883
400,Dominican Republic,Latin America and Caribbean,2017,86,5.230000019073491,5.34906088516116,5.110939152985809,1.07937383651733,1.4024167060852097,0.574873745441437,0.55258983373642,0.186967849731445,0.113945253193378,1.3194651603698702,1,1,155,19.01,-70.1685
401,Greece,Western Europe,2017,87,5.2270002365112305,5.3252461694181,5.12875430360436,1.28948748111725,1.23941457271576,0.8101989030838009,0.0957312509417534,0.0,0.043289776891470004,1.74922156333923,1,1,155,39.787,21.616999999999997
402,Lebanon,Middle East and Northern Africa,2017,88,5.22499990463257,5.31888228848577,5.1311175207793704,1.07498753070831,1.1296242475509601,0.7350810766220089,0.28851598501205394,0.26445075869560203,0.037513829767704,1.69507384300232,1,1,155,34.161,36.021
